PFL_Name,Team,Position,PFL_Contract_Value,PFL_Contract_Years,Real_Contract_Value,Real_Contract_Years,Status,Difference
Chy Ellersick,Washington Commanders,G,16000000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Gerald Sileo,Seattle Seahawks,S,11601260.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jonte Derby,Pittsburgh Steelers,DE,4512920.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Malik Mancha,Tennessee Titans,DE,8415100.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Evar Haluska,Cleveland Browns,RB,10.4,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Burnell Shofner,Buffalo Bills,RB,4733188.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Olaniyi Matheson,Denver Broncos,RB,7359680.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Brendan Garcia,Baltimore Ravens,RT,6437314.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ethan Levitt,Jacksonville,LS,7.07,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Century Colhouer,Dallas Cowboys,CB,6506742.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kenwin Zizak,Buffalo Bills,DT,10720408.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Laroni Cesario,New York N Giants,TE,2.851436,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hobby Hymes,San Francisco 49ers,CB,1700000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Landon Benjamin,Las Vegas Raiders,WR,5304084.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dontarrious Agase,Buffalo Bills,CB,3000000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Avon Radecic,New Orleans,G,14.143316,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Trezelle Gonsoulin,Buffalo Bills,K,20400000.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Tay Muellner,Miami Dolphins,ROLB,6250000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bull Redwine,Seattle Seahawks,ROLB,4792560.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Vernand Beasley,Los Angeles A Chargers,TE,12.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ndamukong Bernet,Carolina Panthers,WR,12357176.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Autry Jolly,Las Vegas Raiders,DT,16500000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Alexander Vickers,Indianapolis Colts,WR,7386086.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jesse Gulian,New Orleans,CB,6.204698,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dino O'Steen,New England Patriots,K,4456484.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jabari Granderson,Chicago Bears,DT,8000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cece Hurston,Seattle Seahawks,G,4643984.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Arnie Willie,Tampa Bay Buccaneers,DE,10000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ernie Pureifory,Kansas City Chiefs,DE,6744624.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Pinky Chrape,New England Patriots,TE,5000000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rusty Ananis,Philadelphia Eagles,DE,3000000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cory Peabody,New Orleans,K,2.6975,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Timmy Nystrom,Los Angeles A Chargers,C,8.5,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ramses Volek,Houston Texans,WR,1800000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hal Hafen,Tampa Bay Buccaneers,CB,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Garrison Werl,Jacksonville,S,7.28108,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Marlon Gradkowski,New York N Giants,RB,5.27304,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lamonte Maneri,New Orleans,WR,3.75,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Sims Sager,Washington Commanders,WR,1255000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kregg Kellar,Tampa Bay Buccaneers,DE,6785196.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Marquis Mcclure,Carolina Panthers,ROLB,2500000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Harry Haliburton,New England Patriots,G,12255969.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Tye Parseghian,Los Angeles N Rams,C,12.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Nicky Wayne,Chicago Bears,TE,26636008.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Travis Sharper,San Francisco 49ers,RT,4610000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Edgar Jecha,Minnesota Vikings,DE,15766864.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Elvin Mcelmurry,Cleveland Browns,S,1422500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Calais Gajan,New York N Giants,S,6.444488,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Biff Wojcik,Baltimore Ravens,G,4460339.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Juron Spavital,Arizona Cardinals,DT,13869328.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Richie Lefear,Baltimore Ravens,DE,7909121.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Fearon Mckoy,Chicago Bears,DE,48000000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Sheldon Molk,Houston Texans,DE,4000000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jimmy Micka,Los Angeles N Rams,CB,1.03,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
David Boyle,Detroit Lions,LOLB,24000000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Oniel Hutchins,Atlanta Falcons,ROLB,14000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Anttaj Stegent,Las Vegas Raiders,RT,6.86579,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bilal Roder,New Orleans,WR,1.17,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dunta Schoenke,Houston Texans,G,5997982.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ted Shegog,Jacksonville,S,20.5,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Wendall Neil,Minnesota Vikings,ROLB,2600000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Casey Pricer,Green Bay Packers,S,4822880.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dawan Graves,Tampa Bay Buccaneers,C,14027456.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Brodney Goodwin,Arizona Cardinals,WR,3263000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Fay Lay,Tampa Bay Buccaneers,DT,3500000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rashon Iupati,Carolina Panthers,WR,1220000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hason Forte,San Francisco 49ers,RB,4724528.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bing Herline,New Orleans,CB,11.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jessie Schuler,Green Bay Packers,LOLB,8000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Liam Mcevoy,Minnesota Vikings,QB,21854796.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Walker Maczuzak,Buffalo Bills,CB,1952500.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dedric Christman,Las Vegas Raiders,WR,7558817.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Brad Ply,Washington Commanders,DE,3.585,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jon Heeter,Kansas City Chiefs,S,4548708.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dwone Jacquith,Philadelphia Eagles,WR,2757048.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kipp Selawski,Las Vegas Raiders,CB,6.663596,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Manny Giles,Carolina Panthers,WR,795000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Gosder Nagurski,Jacksonville,CB,6.596312,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Beau Stromberg,Tennessee Titans,CB,4362036.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Heinie Yearby,Washington Commanders,DT,45000000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kay-Jay Ratigan,Miami Dolphins,RB,4780020.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Freeman Cousin,Houston Texans,WR,6466856.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Olindo Akiu,Washington Commanders,S,5995000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Brodie Fullington,Denver Broncos,DE,5870714.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Spec Bartell,Miami Dolphins,G,11322475.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Phillip Furrey,New Orleans,DT,1.4225,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Wee Stansbury,Arizona Cardinals,DE,6489476.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Wesly Rechichar,San Francisco 49ers,RB,4639684.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ben Delmas,New Orleans,S,3.166728,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Sedric Sulfsted,Minnesota Vikings,TE,23250000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lee Greisen,Houston Texans,WR,5000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Horace Molinet,New England Patriots,DE,1.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ladairis Pease,Arizona Cardinals,LT,4000000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Baby Easlick,Dallas Cowboys,ILB,15500000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
D'Marco Crabb,San Francisco 49ers,DT,2050000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cornelius Wham,Atlanta Falcons,QB,180000000.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lional Havner,Denver Broncos,CB,4368272.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Maxie Kimmel,Buffalo Bills,DE,6618982.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lacurtis Harold,Buffalo Bills,WR,1210000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Wiley Korisky,Las Vegas Raiders,S,1685000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kendrick Maiava,Denver Broncos,DT,7000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Verlin Tannen,Las Vegas Raiders,DE,11040000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Aundrae Bowie,Pittsburgh Steelers,ROLB,10000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Tony Torrey,Dallas Cowboys,S,9000000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Howie Sandberg,Green Bay Packers,RB,5840698.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Nick Strozier,Dallas Cowboys,DT,13274696.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rayford Winfrey,Las Vegas Raiders,TE,9313645.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Malcolm Karras,Atlanta Falcons,CB,2.2,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Winfred Ditka,Indianapolis Colts,TE,2200000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kimble Pessolano,Atlanta Falcons,DT,5500000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Frosty Weiss,Kansas City Chiefs,CB,1900000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Levon Balasz,Kansas City Chiefs,CB,6335516.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Holbert Mihajlovich,Buffalo Bills,G,6220978.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Loyal Kirchbaum,Chicago Bears,WR,1500000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Seneca Frazier,Denver Broncos,S,7000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Klaus Legree,Dallas Cowboys,DE,2500000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Reaves Clements,San Francisco 49ers,S,1500000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Pepper Nead,Cleveland Browns,S,2715000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Laval Mahan,New York N Giants,DT,10.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Buzz Dagata,Atlanta Falcons,DT,9916126.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Woody Hearden,Cincinnati Bengals,P,2035000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Leotis Remo,Green Bay Packers,G,5122854.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Vannie Chiaverini,Arizona Cardinals,CB,2715000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Baraka Yelvington,Tampa Bay Buccaneers,WR,1750000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Toussaint Tarr,Philadelphia Eagles,S,5744441.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rashad Bruton,Dallas Cowboys,RT,82500000.0,5,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Corbin Mealey,New York A Jets,LS,6.97,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Domanick President,Houston Texans,DT,6000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cub Beuerlein,Indianapolis Colts,CB,0.17,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jahvid Hummell,Dallas Cowboys,LS,4450000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Marco O'Neal,Washington Commanders,P,2872500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Edward Triggs,Tampa Bay Buccaneers,WR,4019292.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Burgess Vaughan,Buffalo Bills,RB,5000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Isaiah Sklopan,Minnesota Vikings,RB,3958840.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ebby Mcquistan,Dallas Cowboys,LT,13155806.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Fest Capp,Baltimore Ravens,K,4444772.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dorin Weimer,Indianapolis Colts,DE,12000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kelvin Heffernan,Las Vegas Raiders,DE,25005497.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Chas Prosinski,New Orleans,CB,1.28,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Karon Yankowski,San Francisco 49ers,CB,6161184.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Donta Lomasney,Miami Dolphins,LOLB,1337500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Alameda Conway,Las Vegas Raiders,RB,4403932.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Zak Douglas,Baltimore Ravens,DE,5648034.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Curome Nottage,Houston Texans,LT,9211638.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Sisto Bush,San Francisco 49ers,RB,1255000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jammie Shumann,Philadelphia Eagles,S,7160542.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Mana Seiple,Indianapolis Colts,QB,33994031.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Reece Younger,Indianapolis Colts,WR,6500000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Proverb Beckwith,Arizona Cardinals,DE,8597606.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ray Verry,Minnesota Vikings,G,9500000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kalen Savatsky,New York A Jets,RB,2.548708,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Fatty Brannon,Jacksonville,TE,8.114333,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Reggie Bristor,Pittsburgh Steelers,LT,16626352.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Chilo Townes,Los Angeles A Chargers,DE,6.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Latham Merlin,Dallas Cowboys,CB,4274276.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Harris Salave'A,Buffalo Bills,S,3100000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lonzell Kubin,Los Angeles A Chargers,CB,4.383928,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Venice Maese,Tennessee Titans,QB,46.839618,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Butch Goodridge,Cleveland Browns,WR,5614512.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Fair Magnani,Seattle Seahawks,G,5802764.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Elliott Wolff,Buffalo Bills,S,6547996.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rube Fry,Cincinnati Bengals,G,2600000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Leron Lauvao,Dallas Cowboys,ILB,3902552.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Tyrell Henricus,New York N Giants,DT,6.76207,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cletidus Hilton,Las Vegas Raiders,CB,1195000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ruel Sewell,Houston Texans,DE,4750000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rolf Weathers,Buffalo Bills,S,1337500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kitrick Munnerlyn,Cleveland Browns,WR,1422500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Davlin Sherels,New Orleans,G,2.25,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Clarke Ramsey,Buffalo Bills,CB,4485356.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jimbo Pourdanesh,San Francisco 49ers,CB,4.5,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lloyd Hauser,Detroit Lions,CB,6484746.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Alvro Stinnette,Cleveland Browns,C,18000000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Reds Jarmon,Kansas City Chiefs,DE,11817817.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Monty Holmberg,New Orleans,TE,14.234,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Denard Jolley,Dallas Cowboys,FB,2715000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Torin Shonk,New York A Jets,S,0.5,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Chris Maddock,Dallas Cowboys,ILB,1500000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lucius Oliver,Pittsburgh Steelers,DE,5150932.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Felto Illman,Minnesota Vikings,DT,795000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Gerry Holliday,Atlanta Falcons,WR,2500000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Singor Whittingham,New York N Giants,QB,10.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Payton Wolski,New York N Giants,P,9.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Willie Rhea,Los Angeles N Rams,RB,4.19878,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Pug Bellini,Houston Texans,C,4009972.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Stylez Nafziger,San Francisco 49ers,S,2200000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Carlos Sedlock,Dallas Cowboys,RB,4627068.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Shawntae Neuheisel,Washington Commanders,WR,5113852.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Parker Mccleskey,Tennessee Titans,K,1295000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kam Trout,New Orleans,S,6.245202,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Trumaine Bohannon,Dallas Cowboys,WR,8856595.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Beanie Doolan,Los Angeles N Rams,WR,4.158388,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Greg Weidner,Los Angeles N Rams,DE,5.275412,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Mitchell Pivec,Cincinnati Bengals,DE,6500000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Qasim Ilesic,Los Angeles N Rams,K,5.158388,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Montique Eilers,New York N Giants,S,2.17,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jarrad Wisdom,Washington Commanders,WR,1195000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jovan Majors,Kansas City Chiefs,G,6421506.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Nicholas Bucher,Buffalo Bills,WR,1108000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bud Willis,New England Patriots,WR,6703572.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Mikel Sowell,New England Patriots,G,4872072.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Taje Chappuis,Tampa Bay Buccaneers,DT,9316455.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Gunnard Kichefski,Houston Texans,DT,9500000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rashidi Gettis,Dallas Cowboys,LOLB,5691514.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Latarence Loewen,Dallas Cowboys,DE,6832646.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Javor Wilmot,New England Patriots,S,5563706.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lekevin Purdy,New York A Jets,TE,12.466187,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Armando Pringley,Philadelphia Eagles,G,1355000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hessley Cichowski,Washington Commanders,WR,1250000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Blaine Halloran,New York A Jets,DE,4.424096,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kellen Duden,Cleveland Browns,DT,5.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Olie Bordelon,Cleveland Browns,CB,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Odessa Oates,Los Angeles A Chargers,RB,2.17,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Wop Banaszak,Philadelphia Eagles,DE,1.405,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ping Manuwai,Jacksonville,WR,5.032264,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Waine Banfield,Miami Dolphins,LT,6911696.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Sid Lathon,Carolina Panthers,DE,15000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rufus Bedner,Carolina Panthers,DE,6350542.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jug Graf,New Orleans,CB,4.087236,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Daunte Keiser,Chicago Bears,RB,4608688.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ocie Youboty,Detroit Lions,DT,3500000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Montrae Woodley,Chicago Bears,DT,7220286.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Verran Sanu,Kansas City Chiefs,WR,6450498.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Peria Stynchula,Los Angeles A Chargers,WR,7.817694,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cobb Fennema,Denver Broncos,WR,6000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Skip Mcclairen,Carolina Panthers,RB,5208744.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Darcy Crick,Denver Broncos,WR,4874836.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Momcilo Owusu,Tennessee Titans,WR,1670000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kern Brancato,Washington Commanders,S,8000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Derrius Tomich,Denver Broncos,TE,7500000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Levar Reger,Carolina Panthers,CB,4421076.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Steve Kemp,Arizona Cardinals,ROLB,10000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Taz Poage,Detroit Lions,DE,1422500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
